"","ohi_rgn","species","rgn_typ","rgn_nam","probability"
"27263",3,"Pseudocaranx dentex","eez","Norfolk Island",0.5
"27264",5,"Pseudocaranx dentex","eez","New Caledonia",0.5
"27265",6,"Pseudocaranx dentex","eez","Vanuatu",0.5
"27266",7,"Pseudocaranx dentex","eez","Solomon Islands",0.5
"27267",9,"Pseudocaranx dentex","eez","Micronesia",0.5
"27268",11,"Pseudocaranx dentex","eez","Marshall Islands",0.5
"27269",12,"Pseudocaranx dentex","eez","Wake Island",0.5
"27270",13,"Pseudocaranx dentex","eez","Northern Mariana Islands and Guam",0.5
"27271",14,"Pseudocaranx dentex","eez","Taiwan",0.5
"27272",15,"Pseudocaranx dentex","eez","Philippines",0.5
"27273",16,"Pseudocaranx dentex","eez","Australia",0.5
"27274",17,"Pseudocaranx dentex","eez","Papua New Guinea",0.5
"27275",18,"Pseudocaranx dentex","eez","Fiji",0.5
"27276",19,"Pseudocaranx dentex","eez","Tuvalu",0.5
"27277",20,"Pseudocaranx dentex","eez","South Korea",0.5
"27278",28,"Pseudocaranx dentex","eez","Comoro Islands",0.5
"27279",29,"Pseudocaranx dentex","eez","Mayotte",0.5
"27280",30,"Pseudocaranx dentex","eez","Glorioso Islands",0.5
"27281",31,"Pseudocaranx dentex","eez","Seychelles",0.5
"27282",32,"Pseudocaranx dentex","eez","R_union",0.5
"27283",33,"Pseudocaranx dentex","eez","Juan de Nova Island",0.5
"27284",34,"Pseudocaranx dentex","eez","Bassas da India",0.5
"27285",35,"Pseudocaranx dentex","eez","Ile Europa",0.5
"27286",36,"Pseudocaranx dentex","eez","Ile Tromelin",0.5
"27287",37,"Pseudocaranx dentex","eez","Mauritius",0.5
"27288",38,"Pseudocaranx dentex","eez","British Indian Ocean Territory",0.5
"27289",39,"Pseudocaranx dentex","eez","Maldives",0.5
"27290",40,"Pseudocaranx dentex","eez","Sri Lanka",0.5
"27291",41,"Pseudocaranx dentex","eez","Mozambique",0.5
"27292",42,"Pseudocaranx dentex","eez","Madagascar",0.5
"27293",43,"Pseudocaranx dentex","eez","Kenya",0.5
"27294",44,"Pseudocaranx dentex","eez","Somalia",0.5
"27295",45,"Pseudocaranx dentex","eez","Eritrea",0.5
"27296",46,"Pseudocaranx dentex","eez","Djibouti",0.5
"27297",47,"Pseudocaranx dentex","eez","Yemen",0.5
"27298",48,"Pseudocaranx dentex","eez","Oman",0.5
"27299",49,"Pseudocaranx dentex","eez","Sudan",0.5
"27300",50,"Pseudocaranx dentex","eez","Saudi Arabia",0.5
"27301",51,"Pseudocaranx dentex","eez","Kuwait",0.5
"27302",53,"Pseudocaranx dentex","eez","Pakistan",0.5
"27303",54,"Pseudocaranx dentex","eez","United Arab Emirates",0.5
"27304",55,"Pseudocaranx dentex","eez","Azores",0.5
"27305",56,"Pseudocaranx dentex","eez","Cape Verde",0.5
"27306",57,"Pseudocaranx dentex","eez","Madeira",0.5
"27307",58,"Pseudocaranx dentex","eez","Canary Islands",0.5
"27308",61,"Pseudocaranx dentex","eez","Tunisia",0.5
"27309",62,"Pseudocaranx dentex","eez","Morocco",0.5
"27310",63,"Pseudocaranx dentex","eez","Western Sahara",0.5
"27311",64,"Pseudocaranx dentex","eez","Mauritania",0.5
"27312",65,"Pseudocaranx dentex","eez","Gambia",0.5
"27313",66,"Pseudocaranx dentex","eez","Senegal",0.5
"27314",67,"Pseudocaranx dentex","eez","Libya",0.5
"27315",68,"Pseudocaranx dentex","eez","Malta",0.5
"27316",76,"Pseudocaranx dentex","eez","Turkey",0.5
"27317",77,"Pseudocaranx dentex","eez","Syria",0.5
"27318",78,"Pseudocaranx dentex","eez","Lebanon",0.5
"27319",79,"Pseudocaranx dentex","eez","Israel",0.5
"27320",80,"Pseudocaranx dentex","eez","Greece",0.5
"27321",81,"Pseudocaranx dentex","eez","Cyprus",0.5
"27322",84,"Pseudocaranx dentex","eez","Algeria",0.5
"27323",85,"Pseudocaranx dentex","eez","Ascension",0.5
"27324",86,"Pseudocaranx dentex","eez","Saint Helena",0.5
"27325",88,"Pseudocaranx dentex","eez","Tristan da Cunha",0.5
"27326",92,"Pseudocaranx dentex","eez","Amsterdam Island and Saint Paul Island",0.5
"27327",96,"Pseudocaranx dentex","eez","Sierra Leone",0.5
"27328",97,"Pseudocaranx dentex","eez","Liberia",0.5
"27329",98,"Pseudocaranx dentex","eez","Togo",0.5
"27330",99,"Pseudocaranx dentex","eez","Benin",0.5
"27331",101,"Pseudocaranx dentex","eez","Namibia",0.5
"27332",102,"Pseudocaranx dentex","eez","South Africa",0.5
"27333",104,"Pseudocaranx dentex","eez","Equatorial Guinea",0.5
"27334",106,"Pseudocaranx dentex","eez","Ghana",0.5
"27335",108,"Pseudocaranx dentex","eez","Bermuda",0.5
"27336",110,"Pseudocaranx dentex","eez","Bahamas",0.5
"27337",111,"Pseudocaranx dentex","eez","Turks and Caicos Islands",0.5
"27338",112,"Pseudocaranx dentex","eez","Cuba",0.5
"27339",113,"Pseudocaranx dentex","eez","Cayman Islands",0.5
"27340",114,"Pseudocaranx dentex","eez","Haiti",0.5
"27341",115,"Pseudocaranx dentex","eez","Dominican Republic",0.5
"27342",116,"Pseudocaranx dentex","eez","Puerto Rico and Virgin Islands of the United States",0.5
"27343",117,"Pseudocaranx dentex","eez","British Virgin Islands",0.5
"27344",118,"Pseudocaranx dentex","eez","Anguilla",0.5
"27345",119,"Pseudocaranx dentex","eez","Saint Kitts and Nevis",0.5
"27346",120,"Pseudocaranx dentex","eez","Antigua and Barbuda",0.5
"27347",121,"Pseudocaranx dentex","eez","Montserrat",0.5
"27348",122,"Pseudocaranx dentex","eez","Saint Lucia",0.5
"27349",123,"Pseudocaranx dentex","eez","Dominica",0.5
"27350",124,"Pseudocaranx dentex","eez","Barbados",0.5
"27351",125,"Pseudocaranx dentex","eez","Grenada",0.5
"27352",126,"Pseudocaranx dentex","eez","Trinidad and Tobago",0.5
"27353",127,"Pseudocaranx dentex","eez","Saint Vincent and the Grenadines",0.5
"27354",129,"Pseudocaranx dentex","eez","Panama",0.5
"27355",130,"Pseudocaranx dentex","eez","Costa Rica",0.5
"27356",131,"Pseudocaranx dentex","eez","Nicaragua",0.5
"27357",132,"Pseudocaranx dentex","eez","Colombia",0.5
"27358",133,"Pseudocaranx dentex","eez","Honduras",0.5
"27359",135,"Pseudocaranx dentex","eez","Mexico",0.5
"27360",136,"Pseudocaranx dentex","eez","Guatemala",0.5
"27361",137,"Pseudocaranx dentex","eez","Ecuador",0.5
"27362",138,"Pseudocaranx dentex","eez","Peru",0.5
"27363",139,"Pseudocaranx dentex","eez","Venezuela",0.5
"27364",140,"Pseudocaranx dentex","eez","Guadeloupe and Martinique",0.5
"27365",146,"Pseudocaranx dentex","eez","Pitcairn",0.5
"27366",147,"Pseudocaranx dentex","eez","French Polynesia",0.5
"27367",148,"Pseudocaranx dentex","eez","Line Group",0.5
"27368",149,"Pseudocaranx dentex","eez","Jarvis Island",0.5
"27369",150,"Pseudocaranx dentex","eez","Palmyra Atoll",0.5
"27370",151,"Pseudocaranx dentex","eez","American Samoa",0.5
"27371",152,"Pseudocaranx dentex","eez","Samoa",0.5
"27372",153,"Pseudocaranx dentex","eez","Cook Islands",0.5
"27373",154,"Pseudocaranx dentex","eez","Niue",0.5
"27374",155,"Pseudocaranx dentex","eez","Tonga",0.5
"27375",157,"Pseudocaranx dentex","eez","Phoenix Group",0.5
"27376",158,"Pseudocaranx dentex","eez","Howland Island and Baker Island",0.5
"27377",159,"Pseudocaranx dentex","eez","Johnston Atoll",0.5
"27378",161,"Pseudocaranx dentex","eez","Wallis and Futuna",0.5
"27379",162,"Pseudocaranx dentex","eez","New Zealand",0.5
"27380",163,"Pseudocaranx dentex","eez","United States",0.5
"27381",164,"Pseudocaranx dentex","eez","Belize",0.5
"27382",166,"Pseudocaranx dentex","eez","Jamaica",0.5
"27383",167,"Pseudocaranx dentex","eez","Guyana",0.5
"27384",168,"Pseudocaranx dentex","eez","Suriname",0.5
"27385",171,"Pseudocaranx dentex","eez","Brazil",0.5
"27386",172,"Pseudocaranx dentex","eez","Argentina",0.5
"27387",182,"Pseudocaranx dentex","eez","Spain",0.5
"27388",183,"Pseudocaranx dentex","eez","Portugal",0.5
"27389",184,"Pseudocaranx dentex","eez","Italy",0.5
"27390",190,"Pseudocaranx dentex","eez","Qatar",0.5
"27391",191,"Pseudocaranx dentex","eez","Iran",0.5
"27392",193,"Pseudocaranx dentex","eez","Guinea Bissau",0.5
"27393",194,"Pseudocaranx dentex","eez","Guinea",0.5
"27394",195,"Pseudocaranx dentex","eez","Ivory Coast",0.5
"27395",196,"Pseudocaranx dentex","eez","Nigeria",0.5
"27396",198,"Pseudocaranx dentex","eez","Gabon",0.5
"27397",200,"Pseudocaranx dentex","eez","Angola",0.5
"27398",202,"Pseudocaranx dentex","eez","Tanzania",0.5
"27399",203,"Pseudocaranx dentex","eez","India",0.5
"27400",207,"Pseudocaranx dentex","eez","Vietnam",0.5
"27401",209,"Pseudocaranx dentex","eez","China",0.5
"27402",210,"Pseudocaranx dentex","eez","Japan",0.5
"27403",212,"Pseudocaranx dentex","eez","Kiribati",0.5
"27404",214,"Pseudocaranx dentex","eez","Egypt",0.5
"27405",216,"Pseudocaranx dentex","eez","Indonesia",0.5
"27406",221,"Pseudocaranx dentex","eez","Northern Saint-Martin",0.5
"27407",224,"Pseudocaranx dentex","eez","Chile",0.5
"27408",231,"Pseudocaranx dentex","eez","East Timor",0.5
"27409",237,"Pseudocaranx dentex","eez","Oecussi Ambeno",0.5
"27410",244,"Pseudocaranx dentex","eez","Curaçao",0.5
"27411",245,"Pseudocaranx dentex","eez","Bonaire",0.5
"27412",248,"Pseudocaranx dentex","eez","Saba",0.5
"27413",250,"Pseudocaranx dentex","eez","Aruba",0.5
"27414",262,"Pseudocaranx dentex","fao","Atlantic, Northeast",0.5
"27415",264,"Pseudocaranx dentex","fao","Atlantic, Eastern Central",0.5
"27416",266,"Pseudocaranx dentex","fao","Atlantic, Southwest",0.5
"27417",267,"Pseudocaranx dentex","fao","Atlantic, Southeast",0.5
"27418",269,"Pseudocaranx dentex","fao","Indian Ocean, Western",0.5
"27419",274,"Pseudocaranx dentex","fao","Pacific, Western Central",0.5
"27420",276,"Pseudocaranx dentex","fao","Pacific, Southwest",0.5
"27421",277,"Pseudocaranx dentex","fao","Pacific, Southeast",0.5
"27422",1,"Pseudocaranx dentex","eez","Cocos Islands",0
"27423",2,"Pseudocaranx dentex","eez","Christmas Island",0
"27424",3,"Pseudocaranx dentex","eez","Norfolk Island",0
"27425",5,"Pseudocaranx dentex","eez","New Caledonia",0
"27426",6,"Pseudocaranx dentex","eez","Vanuatu",0
"27427",7,"Pseudocaranx dentex","eez","Solomon Islands",0
"27428",9,"Pseudocaranx dentex","eez","Micronesia",0
"27429",11,"Pseudocaranx dentex","eez","Marshall Islands",0
"27430",12,"Pseudocaranx dentex","eez","Wake Island",0
"27431",13,"Pseudocaranx dentex","eez","Northern Mariana Islands and Guam",0
"27432",14,"Pseudocaranx dentex","eez","Taiwan",0
"27433",15,"Pseudocaranx dentex","eez","Philippines",0
"27434",16,"Pseudocaranx dentex","eez","Australia",0
"27435",17,"Pseudocaranx dentex","eez","Papua New Guinea",0
"27436",18,"Pseudocaranx dentex","eez","Fiji",0
"27437",19,"Pseudocaranx dentex","eez","Tuvalu",0
"27438",20,"Pseudocaranx dentex","eez","South Korea",0
"27439",28,"Pseudocaranx dentex","eez","Comoro Islands",0
"27440",29,"Pseudocaranx dentex","eez","Mayotte",0
"27441",30,"Pseudocaranx dentex","eez","Glorioso Islands",0
"27442",31,"Pseudocaranx dentex","eez","Seychelles",0
"27443",32,"Pseudocaranx dentex","eez","R_union",0
"27444",33,"Pseudocaranx dentex","eez","Juan de Nova Island",0
"27445",34,"Pseudocaranx dentex","eez","Bassas da India",0
"27446",35,"Pseudocaranx dentex","eez","Ile Europa",0
"27447",36,"Pseudocaranx dentex","eez","Ile Tromelin",0
"27448",37,"Pseudocaranx dentex","eez","Mauritius",0
"27449",38,"Pseudocaranx dentex","eez","British Indian Ocean Territory",0
"27450",39,"Pseudocaranx dentex","eez","Maldives",0
"27451",40,"Pseudocaranx dentex","eez","Sri Lanka",0
"27452",41,"Pseudocaranx dentex","eez","Mozambique",0
"27453",42,"Pseudocaranx dentex","eez","Madagascar",0
"27454",43,"Pseudocaranx dentex","eez","Kenya",0
"27455",44,"Pseudocaranx dentex","eez","Somalia",0
"27456",45,"Pseudocaranx dentex","eez","Eritrea",0
"27457",46,"Pseudocaranx dentex","eez","Djibouti",0
"27458",47,"Pseudocaranx dentex","eez","Yemen",0
"27459",48,"Pseudocaranx dentex","eez","Oman",0
"27460",49,"Pseudocaranx dentex","eez","Sudan",0
"27461",50,"Pseudocaranx dentex","eez","Saudi Arabia",0
"27462",51,"Pseudocaranx dentex","eez","Kuwait",0
"27463",53,"Pseudocaranx dentex","eez","Pakistan",0
"27464",54,"Pseudocaranx dentex","eez","United Arab Emirates",0
"27465",55,"Pseudocaranx dentex","eez","Azores",0
"27466",56,"Pseudocaranx dentex","eez","Cape Verde",0
"27467",57,"Pseudocaranx dentex","eez","Madeira",0
"27468",58,"Pseudocaranx dentex","eez","Canary Islands",0
"27469",61,"Pseudocaranx dentex","eez","Tunisia",0
"27470",62,"Pseudocaranx dentex","eez","Morocco",0
"27471",63,"Pseudocaranx dentex","eez","Western Sahara",0
"27472",64,"Pseudocaranx dentex","eez","Mauritania",0
"27473",65,"Pseudocaranx dentex","eez","Gambia",0
"27474",66,"Pseudocaranx dentex","eez","Senegal",0
"27475",67,"Pseudocaranx dentex","eez","Libya",0
"27476",68,"Pseudocaranx dentex","eez","Malta",0
"27477",76,"Pseudocaranx dentex","eez","Turkey",0
"27478",77,"Pseudocaranx dentex","eez","Syria",0
"27479",78,"Pseudocaranx dentex","eez","Lebanon",0
"27480",79,"Pseudocaranx dentex","eez","Israel",0
"27481",80,"Pseudocaranx dentex","eez","Greece",0
"27482",81,"Pseudocaranx dentex","eez","Cyprus",0
"27483",84,"Pseudocaranx dentex","eez","Algeria",0
"27484",85,"Pseudocaranx dentex","eez","Ascension",0
"27485",86,"Pseudocaranx dentex","eez","Saint Helena",0
"27486",88,"Pseudocaranx dentex","eez","Tristan da Cunha",0
"27487",92,"Pseudocaranx dentex","eez","Amsterdam Island and Saint Paul Island",0
"27488",96,"Pseudocaranx dentex","eez","Sierra Leone",0
"27489",97,"Pseudocaranx dentex","eez","Liberia",0
"27490",98,"Pseudocaranx dentex","eez","Togo",0
"27491",99,"Pseudocaranx dentex","eez","Benin",0
"27492",101,"Pseudocaranx dentex","eez","Namibia",0
"27493",102,"Pseudocaranx dentex","eez","South Africa",0
"27494",104,"Pseudocaranx dentex","eez","Equatorial Guinea",0
"27495",106,"Pseudocaranx dentex","eez","Ghana",0
"27496",108,"Pseudocaranx dentex","eez","Bermuda",0
"27497",110,"Pseudocaranx dentex","eez","Bahamas",0
"27498",111,"Pseudocaranx dentex","eez","Turks and Caicos Islands",0
"27499",112,"Pseudocaranx dentex","eez","Cuba",0
"27500",113,"Pseudocaranx dentex","eez","Cayman Islands",0
"27501",114,"Pseudocaranx dentex","eez","Haiti",0
"27502",115,"Pseudocaranx dentex","eez","Dominican Republic",0
"27503",116,"Pseudocaranx dentex","eez","Puerto Rico and Virgin Islands of the United States",0
"27504",117,"Pseudocaranx dentex","eez","British Virgin Islands",0
"27505",118,"Pseudocaranx dentex","eez","Anguilla",0
"27506",119,"Pseudocaranx dentex","eez","Saint Kitts and Nevis",0
"27507",120,"Pseudocaranx dentex","eez","Antigua and Barbuda",0
"27508",121,"Pseudocaranx dentex","eez","Montserrat",0
"27509",122,"Pseudocaranx dentex","eez","Saint Lucia",0
"27510",123,"Pseudocaranx dentex","eez","Dominica",0
"27511",124,"Pseudocaranx dentex","eez","Barbados",0
"27512",125,"Pseudocaranx dentex","eez","Grenada",0
"27513",126,"Pseudocaranx dentex","eez","Trinidad and Tobago",0
"27514",127,"Pseudocaranx dentex","eez","Saint Vincent and the Grenadines",0
"27515",129,"Pseudocaranx dentex","eez","Panama",0
"27516",130,"Pseudocaranx dentex","eez","Costa Rica",0
"27517",131,"Pseudocaranx dentex","eez","Nicaragua",0
"27518",132,"Pseudocaranx dentex","eez","Colombia",0
"27519",133,"Pseudocaranx dentex","eez","Honduras",0
"27520",135,"Pseudocaranx dentex","eez","Mexico",0
"27521",136,"Pseudocaranx dentex","eez","Guatemala",0
"27522",137,"Pseudocaranx dentex","eez","Ecuador",0
"27523",138,"Pseudocaranx dentex","eez","Peru",0
"27524",139,"Pseudocaranx dentex","eez","Venezuela",0
"27525",140,"Pseudocaranx dentex","eez","Guadeloupe and Martinique",0
"27526",146,"Pseudocaranx dentex","eez","Pitcairn",0
"27527",147,"Pseudocaranx dentex","eez","French Polynesia",0
"27528",148,"Pseudocaranx dentex","eez","Line Group",0
"27529",149,"Pseudocaranx dentex","eez","Jarvis Island",0
"27530",150,"Pseudocaranx dentex","eez","Palmyra Atoll",0
"27531",151,"Pseudocaranx dentex","eez","American Samoa",0
"27532",152,"Pseudocaranx dentex","eez","Samoa",0
"27533",153,"Pseudocaranx dentex","eez","Cook Islands",0
"27534",154,"Pseudocaranx dentex","eez","Niue",0
"27535",155,"Pseudocaranx dentex","eez","Tonga",0
"27536",157,"Pseudocaranx dentex","eez","Phoenix Group",0
"27537",158,"Pseudocaranx dentex","eez","Howland Island and Baker Island",0
"27538",159,"Pseudocaranx dentex","eez","Johnston Atoll",0
"27539",161,"Pseudocaranx dentex","eez","Wallis and Futuna",0
"27540",162,"Pseudocaranx dentex","eez","New Zealand",0
"27541",163,"Pseudocaranx dentex","eez","United States",0
"27542",164,"Pseudocaranx dentex","eez","Belize",0
"27543",166,"Pseudocaranx dentex","eez","Jamaica",0
"27544",167,"Pseudocaranx dentex","eez","Guyana",0
"27545",168,"Pseudocaranx dentex","eez","Suriname",0
"27546",171,"Pseudocaranx dentex","eez","Brazil",0
"27547",172,"Pseudocaranx dentex","eez","Argentina",0
"27548",182,"Pseudocaranx dentex","eez","Spain",0
"27549",183,"Pseudocaranx dentex","eez","Portugal",0
"27550",184,"Pseudocaranx dentex","eez","Italy",0
"27551",190,"Pseudocaranx dentex","eez","Qatar",0
"27552",191,"Pseudocaranx dentex","eez","Iran",0
"27553",193,"Pseudocaranx dentex","eez","Guinea Bissau",0
"27554",194,"Pseudocaranx dentex","eez","Guinea",0
"27555",195,"Pseudocaranx dentex","eez","Ivory Coast",0
"27556",196,"Pseudocaranx dentex","eez","Nigeria",0
"27557",198,"Pseudocaranx dentex","eez","Gabon",0
"27558",200,"Pseudocaranx dentex","eez","Angola",0
"27559",202,"Pseudocaranx dentex","eez","Tanzania",0
"27560",203,"Pseudocaranx dentex","eez","India",0
"27561",207,"Pseudocaranx dentex","eez","Vietnam",0
"27562",209,"Pseudocaranx dentex","eez","China",0
"27563",210,"Pseudocaranx dentex","eez","Japan",0
"27564",212,"Pseudocaranx dentex","eez","Kiribati",0
"27565",214,"Pseudocaranx dentex","eez","Egypt",0
"27566",216,"Pseudocaranx dentex","eez","Indonesia",0
"27567",221,"Pseudocaranx dentex","eez","Northern Saint-Martin",0
"27568",224,"Pseudocaranx dentex","eez","Chile",0
"27569",231,"Pseudocaranx dentex","eez","East Timor",0
"27570",237,"Pseudocaranx dentex","eez","Oecussi Ambeno",0
"27571",244,"Pseudocaranx dentex","eez","Curaçao",0
"27572",245,"Pseudocaranx dentex","eez","Bonaire",0
"27573",248,"Pseudocaranx dentex","eez","Saba",0
"27574",250,"Pseudocaranx dentex","eez","Aruba",0
"27575",262,"Pseudocaranx dentex","fao","Atlantic, Northeast",0
"27576",264,"Pseudocaranx dentex","fao","Atlantic, Eastern Central",0
"27577",266,"Pseudocaranx dentex","fao","Atlantic, Southwest",0
"27578",267,"Pseudocaranx dentex","fao","Atlantic, Southeast",0
"27579",269,"Pseudocaranx dentex","fao","Indian Ocean, Western",0
"27580",274,"Pseudocaranx dentex","fao","Pacific, Western Central",0
"27581",276,"Pseudocaranx dentex","fao","Pacific, Southwest",0
"27582",277,"Pseudocaranx dentex","fao","Pacific, Southeast",0
"27583",14,"Psettodes erumei","eez","Taiwan",0.5
"27584",15,"Psettodes erumei","eez","Philippines",0.5
"27585",16,"Psettodes erumei","eez","Australia",0.5
"27586",17,"Psettodes erumei","eez","Papua New Guinea",0.5
"27587",24,"Psettodes erumei","eez","Cambodia",0.5
"27588",25,"Psettodes erumei","eez","Thailand",0.5
"27589",26,"Psettodes erumei","eez","Andaman and Nicobar",0.5
"27590",31,"Psettodes erumei","eez","Seychelles",0.5
"27591",37,"Psettodes erumei","eez","Mauritius",0.5
"27592",38,"Psettodes erumei","eez","British Indian Ocean Territory",0.5
"27593",39,"Psettodes erumei","eez","Maldives",0.5
"27594",40,"Psettodes erumei","eez","Sri Lanka",0.5
"27595",41,"Psettodes erumei","eez","Mozambique",0.5
"27596",42,"Psettodes erumei","eez","Madagascar",0.5
"27597",43,"Psettodes erumei","eez","Kenya",0.5
"27598",44,"Psettodes erumei","eez","Somalia",0.5
"27599",45,"Psettodes erumei","eez","Eritrea",0.5
"27600",47,"Psettodes erumei","eez","Yemen",0.5
"27601",48,"Psettodes erumei","eez","Oman",0.5
"27602",50,"Psettodes erumei","eez","Saudi Arabia",0.5
"27603",53,"Psettodes erumei","eez","Pakistan",0.5
"27604",54,"Psettodes erumei","eez","United Arab Emirates",0.5
"27605",191,"Psettodes erumei","eez","Iran",0.5
"27606",202,"Psettodes erumei","eez","Tanzania",0.5
"27607",203,"Psettodes erumei","eez","India",0.5
"27608",204,"Psettodes erumei","eez","Bangladesh",0.5
"27609",205,"Psettodes erumei","eez","Myanmar",0.5
"27610",206,"Psettodes erumei","eez","Malaysia",0.5
"27611",207,"Psettodes erumei","eez","Vietnam",0.5
"27612",208,"Psettodes erumei","eez","Singapore",0.5
"27613",209,"Psettodes erumei","eez","China",0.5
"27614",216,"Psettodes erumei","eez","Indonesia",0.5
"27615",231,"Psettodes erumei","eez","East Timor",0.5
"27616",247,"Psettodes erumei","eez","Brunei",0.5
"27617",14,"Psettodes erumei","eez","Taiwan",0
"27618",15,"Psettodes erumei","eez","Philippines",0
"27619",16,"Psettodes erumei","eez","Australia",0
"27620",17,"Psettodes erumei","eez","Papua New Guinea",0
"27621",24,"Psettodes erumei","eez","Cambodia",0
"27622",25,"Psettodes erumei","eez","Thailand",0
"27623",26,"Psettodes erumei","eez","Andaman and Nicobar",0
"27624",31,"Psettodes erumei","eez","Seychelles",0
"27625",37,"Psettodes erumei","eez","Mauritius",0
"27626",38,"Psettodes erumei","eez","British Indian Ocean Territory",0
"27627",39,"Psettodes erumei","eez","Maldives",0
"27628",40,"Psettodes erumei","eez","Sri Lanka",0
"27629",41,"Psettodes erumei","eez","Mozambique",0
"27630",42,"Psettodes erumei","eez","Madagascar",0
"27631",43,"Psettodes erumei","eez","Kenya",0
"27632",44,"Psettodes erumei","eez","Somalia",0
"27633",45,"Psettodes erumei","eez","Eritrea",0
"27634",47,"Psettodes erumei","eez","Yemen",0
"27635",48,"Psettodes erumei","eez","Oman",0
"27636",50,"Psettodes erumei","eez","Saudi Arabia",0
"27637",53,"Psettodes erumei","eez","Pakistan",0
"27638",54,"Psettodes erumei","eez","United Arab Emirates",0
"27639",191,"Psettodes erumei","eez","Iran",0
"27640",202,"Psettodes erumei","eez","Tanzania",0
"27641",203,"Psettodes erumei","eez","India",0
"27642",204,"Psettodes erumei","eez","Bangladesh",0
"27643",205,"Psettodes erumei","eez","Myanmar",0
"27644",206,"Psettodes erumei","eez","Malaysia",0
"27645",207,"Psettodes erumei","eez","Vietnam",0
"27646",208,"Psettodes erumei","eez","Singapore",0
"27647",209,"Psettodes erumei","eez","China",0
"27648",216,"Psettodes erumei","eez","Indonesia",0
"27649",231,"Psettodes erumei","eez","East Timor",0
"27650",247,"Psettodes erumei","eez","Brunei",0
"27651",20,"Psettichthys melanostictus","eez","South Korea",0.5
"27652",21,"Psettichthys melanostictus","eez","North Korea",0.5
"27653",73,"Psettichthys melanostictus","eez","Russia",0.5
"27654",163,"Psettichthys melanostictus","eez","United States",0.5
"27655",209,"Psettichthys melanostictus","eez","China",0.5
"27656",210,"Psettichthys melanostictus","eez","Japan",0.5
"27657",218,"Psettichthys melanostictus","eez","Canada",0.5
"27658",272,"Psettichthys melanostictus","fao","Pacific, Northwest",0.5
"27659",273,"Psettichthys melanostictus","fao","Pacific, Northeast",0.5
"27660",20,"Psettichthys melanostictus","eez","South Korea",0
"27661",21,"Psettichthys melanostictus","eez","North Korea",0
"27662",73,"Psettichthys melanostictus","eez","Russia",0
"27663",163,"Psettichthys melanostictus","eez","United States",0
"27664",209,"Psettichthys melanostictus","eez","China",0
"27665",210,"Psettichthys melanostictus","eez","Japan",0
"27666",218,"Psettichthys melanostictus","eez","Canada",0
"27667",272,"Psettichthys melanostictus","fao","Pacific, Northwest",0
"27668",273,"Psettichthys melanostictus","fao","Pacific, Northeast",0
"27669",14,"Psenopsis anomala","eez","Taiwan",0.5
"27670",15,"Psenopsis anomala","eez","Philippines",0.5
"27671",20,"Psenopsis anomala","eez","South Korea",0.5
"27672",21,"Psenopsis anomala","eez","North Korea",0.5
"27673",73,"Psenopsis anomala","eez","Russia",0.5
"27674",209,"Psenopsis anomala","eez","China",0.5
"27675",210,"Psenopsis anomala","eez","Japan",0.5
"27676",14,"Psenopsis anomala","eez","Taiwan",0
"27677",15,"Psenopsis anomala","eez","Philippines",0
"27678",20,"Psenopsis anomala","eez","South Korea",0
"27679",21,"Psenopsis anomala","eez","North Korea",0
"27680",73,"Psenopsis anomala","eez","Russia",0
"27681",209,"Psenopsis anomala","eez","China",0
"27682",210,"Psenopsis anomala","eez","Japan",0
"27683",1,"Promethichthys prometheus","eez","Cocos Islands",0.5
"27684",2,"Promethichthys prometheus","eez","Christmas Island",0.5
"27685",3,"Promethichthys prometheus","eez","Norfolk Island",0.5
"27686",5,"Promethichthys prometheus","eez","New Caledonia",0.5
"27687",6,"Promethichthys prometheus","eez","Vanuatu",0.5
"27688",7,"Promethichthys prometheus","eez","Solomon Islands",0.5
"27689",8,"Promethichthys prometheus","eez","Palau",0.5
"27690",9,"Promethichthys prometheus","eez","Micronesia",0.5
"27691",10,"Promethichthys prometheus","eez","Nauru",0.5
"27692",11,"Promethichthys prometheus","eez","Marshall Islands",0.5
"27693",12,"Promethichthys prometheus","eez","Wake Island",0.5
"27694",13,"Promethichthys prometheus","eez","Northern Mariana Islands and Guam",0.5
"27695",14,"Promethichthys prometheus","eez","Taiwan",0.5
"27696",15,"Promethichthys prometheus","eez","Philippines",0.5
"27697",16,"Promethichthys prometheus","eez","Australia",0.5
"27698",17,"Promethichthys prometheus","eez","Papua New Guinea",0.5
"27699",18,"Promethichthys prometheus","eez","Fiji",0.5
"27700",19,"Promethichthys prometheus","eez","Tuvalu",0.5
"27701",20,"Promethichthys prometheus","eez","South Korea",0.5
"27702",21,"Promethichthys prometheus","eez","North Korea",0.5
"27703",24,"Promethichthys prometheus","eez","Cambodia",0.5
"27704",25,"Promethichthys prometheus","eez","Thailand",0.5
"27705",26,"Promethichthys prometheus","eez","Andaman and Nicobar",0.5
"27706",28,"Promethichthys prometheus","eez","Comoro Islands",0.5
"27707",29,"Promethichthys prometheus","eez","Mayotte",0.5
"27708",30,"Promethichthys prometheus","eez","Glorioso Islands",0.5
"27709",31,"Promethichthys prometheus","eez","Seychelles",0.5
"27710",32,"Promethichthys prometheus","eez","R_union",0.5
"27711",33,"Promethichthys prometheus","eez","Juan de Nova Island",0.5
"27712",34,"Promethichthys prometheus","eez","Bassas da India",0.5
